DATAFLOW,freq,indic_bt,nace_r2,s_adj,unit,Country,Date,Num,OBS_FLAG
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,NO,2019-09,100.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,NO,2019-10,100.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,NO,2019-11,99.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,NO,2019-12,99.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,NO,2020-01,100.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,NO,2020-02,99.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,NO,2020-03,96.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,NO,2020-04,95.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,NO,2020-05,92.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,NO,2020-06,92.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,NO,2020-07,94.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,NO,2020-08,97.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,NO,2020-09,96.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,NO,2020-10,97.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,NO,2020-11,98.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,NO,2020-12,98.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,NO,2021-01,101.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,NO,2021-02,100.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,NO,2021-03,101.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PL,2019-08,122,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PL,2019-09,123.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PL,2019-10,125.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PL,2019-11,126.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PL,2019-12,124.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PL,2020-01,128.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PL,2020-02,129.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PL,2020-03,118.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PL,2020-04,90.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PL,2020-05,103.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PL,2020-06,115.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PL,2020-07,123.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PL,2020-08,124.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PL,2020-09,128.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PL,2020-10,130.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PL,2020-11,132.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PL,2020-12,133.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PL,2021-01,135.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PL,2021-02,135.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PL,2021-03,139.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PT,2019-08,101.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PT,2019-09,99.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PT,2019-10,102.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PT,2019-11,99.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PT,2019-12,102.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PT,2020-01,103.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PT,2020-02,104.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PT,2020-03,93.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PT,2020-04,69.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PT,2020-05,73.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PT,2020-06,83.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PT,2020-07,96.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PT,2020-08,104.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PT,2020-09,99.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PT,2020-10,101.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PT,2020-11,97.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PT,2020-12,99.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PT,2021-01,99,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PT,2021-02,98.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,PT,2021-03,98.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RO,2019-08,117.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RO,2019-09,116.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RO,2019-10,116.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RO,2019-11,116.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RO,2019-12,114.7,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RO,2020-01,118.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RO,2020-02,119.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RO,2020-03,101.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RO,2020-04,68.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RO,2020-05,83.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RO,2020-06,103.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RO,2020-07,107.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RO,2020-08,112.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RO,2020-09,114.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RO,2020-10,117.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RO,2020-11,115.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RO,2020-12,116.1,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RO,2021-01,117.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RO,2021-02,115.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RO,2021-03,115.2,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RS,2019-08,114,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RS,2019-09,116.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RS,2019-10,118.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RS,2019-11,119.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RS,2019-12,118.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RS,2020-01,122.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RS,2020-02,118.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RS,2020-03,114.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RS,2020-04,91.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RS,2020-05,104.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RS,2020-06,111.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RS,2020-07,116.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RS,2020-08,119.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RS,2020-09,119.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RS,2020-10,119.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RS,2020-11,115.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RS,2020-12,123.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RS,2021-01,123.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RS,2021-02,127.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,RS,2021-03,122.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SE,2019-08,113.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SE,2019-09,113,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SE,2019-10,111.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SE,2019-11,113.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SE,2019-12,111.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SE,2020-01,112.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SE,2020-02,112.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SE,2020-03,110.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SE,2020-04,91,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SE,2020-05,93,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SE,2020-06,102.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SE,2020-07,104,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SE,2020-08,112.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SE,2020-09,111.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SE,2020-10,112.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SE,2020-11,112.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SE,2020-12,114.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SE,2021-01,113.6,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SE,2021-02,114.6,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SE,2021-03,117.8,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SI,2019-08,126.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SI,2019-09,127.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SI,2019-10,129.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SI,2019-11,128.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SI,2019-12,127.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SI,2020-01,127.7,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SI,2020-02,132.4,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SI,2020-03,118.2,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SI,2020-04,96.2,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SI,2020-05,106.7,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SI,2020-06,112.5,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SI,2020-07,121.2,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SI,2020-08,123.6,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SI,2020-09,124,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SI,2020-10,127.7,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SI,2020-11,127.7,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SI,2020-12,127.6,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SI,2021-01,130.1,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SI,2021-02,131.2,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SI,2021-03,129.4,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SK,2019-08,111,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SK,2019-09,113.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SK,2019-10,113.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SK,2019-11,113.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SK,2019-12,109.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SK,2020-01,115.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SK,2020-02,114.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SK,2020-03,90.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SK,2020-04,59.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SK,2020-05,75,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SK,2020-06,99.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SK,2020-07,106.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SK,2020-08,108.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SK,2020-09,109.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SK,2020-10,110.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SK,2020-11,112.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SK,2020-12,113.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SK,2021-01,112.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SK,2021-02,113.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,SK,2021-03,113.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,TR,2019-08,110.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,TR,2019-09,115.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,TR,2019-10,114.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,TR,2019-11,115.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,TR,2019-12,118.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,TR,2020-01,117.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,TR,2020-02,121,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,TR,2020-03,113.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,TR,2020-04,76,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,TR,2020-05,92.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,TR,2020-06,110.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,TR,2020-07,119.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,TR,2020-08,123.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,TR,2020-09,125,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,TR,2020-10,126.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,TR,2020-11,128.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,TR,2020-12,130.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,TR,2021-01,131.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,TR,2021-02,132.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,TR,2021-03,132.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,UK,2019-08,101,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,UK,2019-09,100.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,UK,2019-10,101.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,UK,2019-11,100.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,UK,2019-12,100.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,UK,2020-01,100.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,UK,2020-02,101,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,UK,2020-03,95,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,UK,2020-04,71.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,UK,2020-05,76.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,UK,2020-06,85.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,UK,2020-07,91.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,UK,2020-08,92.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,UK,2020-09,92.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,SCA,I15,UK,2020-10,94.4,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,AT,2019-08,104.9,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,AT,2019-09,119.8,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,AT,2019-10,117.1,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,AT,2019-11,129.9,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,AT,2019-12,149.3,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,AT,2020-01,139,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,AT,2020-02,130.6,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,AT,2020-03,152.4,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,AT,2020-04,116.1,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,AT,2020-05,107.8,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,AT,2020-06,116.1,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,AT,2020-07,116.5,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,AT,2020-08,117.7,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,AT,2020-09,138.1,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,AT,2020-10,144.7,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,AT,2020-11,147.6,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,AT,2020-12,166.2,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,AT,2021-01,144.7,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,AT,2021-02,148.9,p
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BA,2019-08,109.4,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BA,2019-09,94.1,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BA,2019-10,94.2,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BA,2019-11,114.2,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BA,2019-12,132.9,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BA,2020-01,133.2,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BA,2020-02,109.1,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BA,2020-03,111.5,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BA,2020-04,88.6,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BA,2020-05,83,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BA,2020-06,79.7,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BA,2020-07,97.5,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BA,2020-08,95.8,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BA,2020-09,87.2,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BA,2020-10,95.9,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BA,2020-11,113.8,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BA,2020-12,124.1,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BA,2021-01,144.6,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BA,2021-02,135.2,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BA,2021-03,121.9,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BE,2019-08,143.3,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BE,2019-09,146,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BE,2019-10,142.2,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BE,2019-11,144.1,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BE,2019-12,144.2,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BE,2020-01,144.6,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BE,2020-02,136.8,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BE,2020-03,139.9,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BE,2020-04,115.1,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BE,2020-05,125.7,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BE,2020-06,115.4,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BE,2020-07,125.5,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BE,2020-08,116,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BE,2020-09,120.1,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BE,2020-10,125.8,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BE,2020-11,133.5,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BE,2020-12,148.9,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BE,2021-01,155.3,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BE,2021-02,149.1,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BE,2021-03,148.9,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BG,2019-08,75.9,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BG,2019-09,70.9,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BG,2019-10,68.4,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BG,2019-11,80.1,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BG,2019-12,95.1,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BG,2020-01,94.8,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BG,2020-02,83.2,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BG,2020-03,89,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BG,2020-04,64.8,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BG,2020-05,57.2,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BG,2020-06,65,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BG,2020-07,69.8,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BG,2020-08,69,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BG,2020-09,67,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BG,2020-10,65.3,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BG,2020-11,75.6,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BG,2020-12,91.5,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BG,2021-01,93.2,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BG,2021-02,78.6,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,BG,2021-03,87.7,p
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CH,2019-08,98.8,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CH,2019-09,84.3,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CH,2019-10,103.3,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CH,2019-11,123.9,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CH,2019-12,129.3,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CH,2020-01,132.8,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CH,2020-02,117.4,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CH,2020-03,115.7,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CH,2020-04,85.7,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CH,2020-05,90.8,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CH,2020-06,86.3,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CH,2020-07,83.8,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CH,2020-08,81.9,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CH,2020-09,87.4,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CH,2020-10,109.6,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CH,2020-11,118.5,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CH,2020-12,125.4,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CY,2019-08,148.3,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CY,2019-09,126.2,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CY,2019-10,105.3,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CY,2019-11,90.1,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CY,2019-12,103.2,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CY,2020-01,116.8,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CY,2020-02,107.4,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CY,2020-03,90.3,
ESTAT:STS_INPR_M(1.0),M,PROD,D,CA,I15,CY,2020-04,68.6,
